,PM1.0,PM2.5,PM10,Temperature,Humidity,CO
2021-06-11 11:00:00+07:00,15.55,13.82,22.82,25.31,81.6,468.41
2021-06-11 12:00:00+07:00,12.72,10.44,16.92,26.08,81.58,469.76
2021-06-11 13:00:00+07:00,12.05,9.05,14.85,26.79,81.62,470.41
2021-06-11 14:00:00+07:00,18.33,15.33,24.78,26.74,81.77,481.13
2021-06-11 15:00:00+07:00,11.86,8.86,14.29,26.15,82,456.95
2021-06-11 16:00:00+07:00,12.91,9.91,16.63,25.79,81.8,472.13
2021-06-11 17:00:00+07:00,14.82,12.55,20.27,25.75,81.93,464.06
2021-06-11 18:00:00+07:00,19.47,17.78,29.84,25.7,82.11,492.79
2021-06-11 19:00:00+07:00,28.95,27.21,45.42,25.67,81.37,542.2
2021-06-11 20:00:00+07:00,25.82,24.55,40.76,24.75,82.27,537.63
2021-06-11 21:00:00+07:00,28.29,28.53,48.29,24.79,82.07,570.85
2021-06-11 22:00:00+07:00,25.08,24.62,42.32,24.85,81.75,536.01
2021-06-11 23:00:00+07:00,23.94,24.16,42.46,24.75,82.27,539.35
2021-06-12 00:00:00+07:00,23.09,23.28,39.32,24.79,81.74,535.98
2021-06-12 01:00:00+07:00,25.44,26.05,43.92,23.93,81.56,533.16
2021-06-12 02:00:00+07:00,25.27,25.28,42.3,23.86,82.08,548.8
2021-06-12 03:00:00+07:00,25.24,26.44,45.31,23.93,81.53,551.26
2021-06-12 04:00:00+07:00,28.64,32.27,55.94,23.83,82.28,588.67
2021-06-12 05:00:00+07:00,28.08,31.46,54.32,23.85,82.1,577.21
2021-06-12 06:00:00+07:00,8.46,6.86,11.52,23.35,81.73,456.39
2021-06-12 07:00:00+07:00,7.94,5.87,10.25,22.97,81.52,446.91
2021-06-12 08:00:00+07:00,16.3,15.79,26.82,23.53,81.54,497.12
2021-06-12 09:00:00+07:00,18.97,18.1,30.24,23.9,81.72,495.84
2021-06-12 10:00:00+07:00,18.85,16.67,27.96,24.71,81.9,506.58
2021-06-12 11:00:00+07:00,18.22,17.21,28.9,24.81,81.94,496.28
2021-06-12 12:00:00+07:00,17.64,16.03,26.1,26.09,81,493.62
2021-06-12 13:00:00+07:00,16.19,14.11,23.3,26.68,81.95,484.97
2021-06-12 14:00:00+07:00,15.47,13.29,22.18,26.76,81.71,489.48
2021-06-12 15:00:00+07:00,11.2,9.08,15.41,25.87,81.58,472.75
2021-06-12 16:00:00+07:00,16.1,14.25,23.43,25.85,81.55,500.16
2021-06-12 17:00:00+07:00,19,17.55,29.32,25.9,81.36,498.8
2021-06-12 18:00:00+07:00,14.88,12.79,21.18,24.94,82.08,481.24
2021-06-12 19:00:00+07:00,15.9,13.59,22.41,24.78,82.08,488.35
2021-06-12 20:00:00+07:00,17.25,15.48,25.73,24.86,81.71,491.32
2021-06-12 21:00:00+07:00,15.87,13.97,22.72,24.89,81.56,484.9
2021-06-12 22:00:00+07:00,15.81,14.47,24.24,24.78,82.08,483.72
2021-06-12 23:00:00+07:00,16.92,16.28,27.68,24.85,81.73,494.45
2021-06-13 00:00:00+07:00,12.52,11.19,18.97,24.05,81.73,474.51
2021-06-13 01:00:00+07:00,10.65,9.06,14.94,23.79,82.59,464.74
2021-06-13 02:00:00+07:00,7.62,6.4,11.11,23.95,81.37,447.12
2021-06-13 03:00:00+07:00,6.31,5.99,11.24,23.69,81.54,443.36
2021-06-13 04:00:00+07:00,10.05,10.84,19.75,22.98,81.36,470.87
2021-06-13 05:00:00+07:00,3.2,5.22,9.82,22.98,81.35,432.09
2021-06-13 06:00:00+07:00,3.88,5.11,10.29,23,81,432.63
2021-06-13 07:00:00+07:00,4.67,5.36,10.62,23,81,435.19
2021-06-13 08:00:00+07:00,1.76,4.94,10.14,22.99,81.18,425.2
2021-06-13 09:00:00+07:00,2.45,4.76,10.08,22.98,81.36,434.3
2021-06-13 10:00:00+07:00,2.89,4.86,9.6,23.3,81.57,430.91
2021-06-13 11:00:00+07:00,2.46,5.08,10.38,23.98,81.19,436.94
2021-06-13 12:00:00+07:00,2.7,4.98,10.09,23.98,81.18,428.81
2021-06-13 13:00:00+07:00,2.46,5.04,9.94,24,81.57,428.41
2021-06-13 14:00:00+07:00,1.66,4.91,10,24.66,82.69,426.19
2021-06-13 15:00:00+07:00,1.38,5.12,9.96,24.8,82.01,424.74
2021-06-13 16:00:00+07:00,1.53,4.9,10.1,24.86,81.71,426.65
2021-06-13 17:00:00+07:00,2.17,5.02,10.07,24.76,82.2,422.17
2021-06-13 18:00:00+07:00,2.5,5.16,9.94,24.64,82.79,435.4
2021-06-13 19:00:00+07:00,4.45,5.03,10.03,24.78,82.08,435.53
2021-06-13 20:00:00+07:00,10.65,8.87,15.78,24.91,81.38,457.01
2021-06-13 21:00:00+07:00,10.2,9.31,17.02,24.52,81.18,460.74
2021-06-13 22:00:00+07:00,9.25,7.86,14.05,23.88,81.93,461.94
2021-06-13 23:00:00+07:00,5.73,5.15,10.12,23.86,82.07,440.05
2021-06-14 00:00:00+07:00,8.97,7.03,12.47,23.95,81.36,454.9
2021-06-14 01:00:00+07:00,12.62,10.98,18.45,23.93,81.56,476.78
2021-06-14 02:00:00+07:00,13.71,12.12,20.59,23.9,81.71,486.3
2021-06-14 03:00:00+07:00,12.07,9.81,17.13,23.88,81.9,459.4
2021-06-14 04:00:00+07:00,7.27,5.39,10.17,23.93,81.55,451.63
2021-06-14 05:00:00+07:00,9.61,7.94,13.86,23.9,81.72,459.11
2021-06-14 06:00:00+07:00,14.11,12.57,21.51,23.93,81.55,481.79
2021-06-14 07:00:00+07:00,6.96,6.45,11.88,23.9,81.71,449.57
2021-06-14 08:00:00+07:00,4.67,4.95,9.91,24.73,81.54,434.67
2021-06-14 09:00:00+07:00,5.96,4.96,9.7,24.84,82.1,439.13
2021-06-14 10:00:00+07:00,7.88,5.58,10.16,25.9,81.36,439.27
2021-06-14 11:00:00+07:00,5.85,5.04,10.41,26.12,81.9,434.42
2021-06-14 12:00:00+07:00,6.33,5.13,9.85,26.81,81.57,439.04
2021-06-14 13:00:00+07:00,7.53,5.36,10.18,26.95,81.91,434.21
2021-06-14 14:00:00+07:00,6.43,4.89,10.4,28.38,81.57,444.03
2021-06-14 15:00:00+07:00,6.48,5.07,10.07,27.77,81.57,428.33
2021-06-14 16:00:00+07:00,7.29,5.02,10,27.79,81.54,444.58
2021-06-14 17:00:00+07:00,10.27,7.6,12.31,26.93,81.94,455.93
2021-06-14 18:00:00+07:00,10.23,7.77,12.12,26.94,81.19,460.65
2021-06-14 19:00:00+07:00,13.89,12.18,20.74,26.22,81.72,477
2021-06-14 20:00:00+07:00,4.16,6.31,12.02,25.44,81.76,427.85
2021-06-14 21:00:00+07:00,4.35,5.24,9.77,24.85,81.73,439.49
2021-06-14 22:00:00+07:00,9.67,7.48,13.21,24.89,81.54,457.87
2021-06-14 23:00:00+07:00,13.31,11.26,18.23,24.85,81.74,477.9
2021-06-15 00:00:00+07:00,16.94,15.24,25.18,24.82,81.88,494.25
2021-06-15 01:00:00+07:00,14.25,11.8,19.94,24.82,81.91,474.11
2021-06-15 02:00:00+07:00,9.12,6.97,11.07,24.89,81.54,453.36
2021-06-15 03:00:00+07:00,7.22,5.41,10.43,24.82,81.9,448.88
2021-06-15 04:00:00+07:00,12.04,8.76,15.51,24.86,81.7,460.51
2021-06-15 05:00:00+07:00,6.61,5.07,10.06,24.68,82.61,441.33
2021-06-15 06:00:00+07:00,5.49,5.06,10.12,24.85,81.73,435.66
2021-06-15 07:00:00+07:00,4.59,5.03,9.78,24.89,81.54,442.25
2021-06-15 08:00:00+07:00,3.52,4.95,10.23,25.54,81.54,430.32
2021-06-15 09:00:00+07:00,2.03,4.97,10.03,26.26,81.2,460.69
2021-06-15 10:00:00+07:00,1.63,5.13,10.03,26.68,81.96,433.99
2021-06-15 11:00:00+07:00,1.8,4.85,9.85,26.89,81.38,435.55
2021-06-15 12:00:00+07:00,1.63,4.98,9.67,27.62,81.39,433.18
2021-06-15 13:00:00+07:00,2.11,5.09,10.86,27.16,81.39,433.87
2021-06-15 14:00:00+07:00,2.55,5.15,10.4,27.21,81.37,435.07
2021-06-15 15:00:00+07:00,3.13,4.91,10.06,27.7,81.76,430.65
2021-06-15 16:00:00+07:00,5.05,5.28,9.92,27.69,81.77,435.21
2021-06-15 17:00:00+07:00,31.6,32.8,56.2,27.52,81.57,493.39
2021-06-15 18:00:00+07:00,18.93,17.63,29.89,26.64,82.08,491.46
2021-06-15 19:00:00+07:00,9.49,7.57,12.97,26.58,82.25,457.95
2021-06-15 20:00:00+07:00,39.27,41.08,72.7,26.94,81.18,637.25
2021-06-15 21:00:00+07:00,45.53,48.24,83,26.76,81.71,682.93
2021-06-15 22:00:00+07:00,24.89,24.25,40.88,26.55,81.55,534.88
2021-06-15 23:00:00+07:00,12.09,9.55,16.25,25.81,81.72,471.92
2021-06-16 00:00:00+07:00,9.88,7.81,11.98,25.81,81.71,455.47
2021-06-16 01:00:00+07:00,14.28,11.59,18.88,25.85,81.56,470.05
2021-06-16 02:00:00+07:00,16.81,15.02,25.06,25.79,81.79,502.3
2021-06-16 03:00:00+07:00,15.52,13.37,21.79,25.86,81.54,479.35
2021-06-16 04:00:00+07:00,10.25,7.81,12.38,25.76,81.9,454.87
2021-06-16 05:00:00+07:00,6.75,4.98,10.02,25.86,81.54,441.61
2021-06-16 06:00:00+07:00,6.64,4.99,10.22,25.76,81.89,443.07
2021-06-16 07:00:00+07:00,5.19,5.18,10.01,25.71,82.08,442.93
2021-06-16 08:00:00+07:00,4.59,5.03,10.02,25.81,81.72,434.45
2021-06-16 09:00:00+07:00,4.27,4.94,10.08,26.56,82.28,436.88
2021-06-16 10:00:00+07:00,4.11,5.07,9.96,26.96,81.72,427.92
2021-06-16 11:00:00+07:00,2.87,5,9.73,27.79,81.54,431.73
2021-06-16 12:00:00+07:00,2.73,4.92,10.03,28.36,81.71,424.83
2021-06-16 13:00:00+07:00,2.67,4.82,10.09,28.61,81.9,422.13
2021-06-16 14:00:00+07:00,2.87,5.09,10.02,29.37,81,428.22
2021-06-16 15:00:00+07:00,5.08,5.15,9.51,28.49,82.1,437.52
2021-06-16 16:00:00+07:00,4.56,4.87,9.89,28.42,82.25,431.95
2021-06-16 17:00:00+07:00,5.28,5.77,11.21,28.67,81.71,434.17
2021-06-16 18:00:00+07:00,5.2,4.95,9.85,27.96,81.73,432.09
2021-06-16 19:00:00+07:00,18.42,17.1,29.76,27.78,81.54,499.95
2021-06-16 20:00:00+07:00,26.71,25.82,43.76,27.81,81.35,546.15
2021-06-16 21:00:00+07:00,29.44,28.76,49.67,26.76,81.71,554.33
2021-06-16 22:00:00+07:00,16.77,14.5,23.74,26.76,81.72,486.54
2021-06-16 23:00:00+07:00,11.46,9.13,14.83,26.82,81.54,466.64
2021-06-17 00:00:00+07:00,8.19,5.84,10.46,26.48,81.9,453.87
2021-06-17 01:00:00+07:00,6.33,5.16,10.05,25.74,81.99,442.28
2021-06-17 02:00:00+07:00,7.71,5.58,10.29,25.9,81.36,443.33
2021-06-17 03:00:00+07:00,7.64,5.48,9.97,25.9,81.38,448.16
2021-06-17 04:00:00+07:00,9.03,6.88,11.55,25.95,81.18,452.8
2021-06-17 05:00:00+07:00,10.98,8.49,13.65,25.76,81.91,458.63
2021-06-17 06:00:00+07:00,14.51,11.94,19.44,25.95,81.18,480.88
2021-06-17 07:00:00+07:00,18.59,15.59,25.88,25.76,81.88,498.91
2021-06-17 08:00:00+07:00,10.69,8.27,14.12,26.13,82.07,456.64
2021-06-17 09:00:00+07:00,6.81,5.02,10,26.95,81.71,440.1
2021-06-17 10:00:00+07:00,7.52,5.22,10.26,27.85,81.37,440.49
2021-06-17 11:00:00+07:00,6.15,5.42,10.31,28.58,81.71,428.46
2021-06-17 12:00:00+07:00,7.36,5.27,10.07,28.91,81.19,447.81
2021-06-17 13:00:00+07:00,9,6.4,9.9,28.82,81.39,425.57
2021-06-17 14:00:00+07:00,8,5.44,10.06,29.5,81.24,456.85
2021-06-17 15:00:00+07:00,7.12,5,9.76,29.88,81.23,439.09
2021-06-17 16:00:00+07:00,22.48,23.59,42.67,29.22,81.41,507
2021-06-17 17:00:00+07:00,8.39,6.11,11.06,28.88,81.27,463.5
2021-06-17 18:00:00+07:00,10.98,8.26,13.74,28.36,81.81,451.93
2021-06-17 19:00:00+07:00,15.53,13.06,21.24,27.93,81.18,482.79
2021-06-17 20:00:00+07:00,22.55,20.97,35.06,27.78,81.54,518.3
2021-06-17 21:00:00+07:00,26.32,25.35,42.16,26.85,81.73,539.77
2021-06-17 22:00:00+07:00,19.34,17.46,29.96,26.82,81.54,503.86
2021-06-17 23:00:00+07:00,13.06,10.58,17.33,26.82,81.54,467.95
2021-06-18 00:00:00+07:00,8.84,6.59,10.59,26.63,82.11,452
2021-06-18 01:00:00+07:00,7.59,5.38,10.29,26.7,81.54,440.89
2021-06-18 02:00:00+07:00,7.23,5.05,9.95,25.71,82.08,440.67
2021-06-18 03:00:00+07:00,8.65,6,10.4,25.71,82.07,456.32
2021-06-18 04:00:00+07:00,8.81,6.32,10.86,25.66,82.28,444.94
2021-06-18 05:00:00+07:00,9.9,7.65,12.11,25.71,82.08,459.9
2021-06-18 06:00:00+07:00,12.55,9.67,16.15,25.52,82.79,467.75
2021-06-18 07:00:00+07:00,22.14,19.86,33.52,25.95,81.19,516.85
2021-06-18 08:00:00+07:00,9.13,7.02,12.38,26.61,81.54,457.37
2021-06-18 09:00:00+07:00,6.31,5.08,9.98,27.32,81.93,432
2021-06-18 10:00:00+07:00,4.47,4.89,10.08,27.78,82.03,433.68
2021-06-18 11:00:00+07:00,8.79,6.37,11.24,28.32,82.46,427.82
2021-06-18 12:00:00+07:00,11.38,8.23,12.87,29.38,81.61,447.93
2021-06-18 13:00:00+07:00,9.23,9.46,16.38,29.84,81.8,457.27
2021-06-18 14:00:00+07:00,1.67,5.11,9.67,30.44,81.95,457.98
2021-06-18 15:00:00+07:00,2.8,4.88,9.93,30.29,82.1,418.61
2021-06-18 16:00:00+07:00,4.72,5.03,9.95,29.57,81.8,442.25
2021-06-18 17:00:00+07:00,4.13,4.96,9.83,29.33,82.25,462.22
2021-06-18 18:00:00+07:00,5.47,4.92,10.22,29.56,81.37,443.01
2021-06-18 19:00:00+07:00,11.82,9.4,16.37,28.59,81.88,466.04
2021-06-18 20:00:00+07:00,37.47,36.29,61.24,28.74,81.35,604.92
2021-06-18 21:00:00+07:00,31.88,30.55,52.03,27.78,81.54,568.55
2021-06-18 22:00:00+07:00,23.95,22.46,37.25,27.86,81.36,520.55
2021-06-18 23:00:00+07:00,19.17,16.42,26.83,27.79,81.54,488
2021-06-19 00:00:00+07:00,24,22.19,37.38,27.24,81.54,527.46
2021-06-19 01:00:00+07:00,20.82,18.29,30.24,26.94,81.18,506.54
2021-06-19 02:00:00+07:00,16.94,13.69,22.75,26.76,81.71,481.15
2021-06-19 03:00:00+07:00,15.37,12.46,19.82,26.64,82.07,476.55
2021-06-19 04:00:00+07:00,12.51,9.42,15.79,26.82,81.54,463.98
2021-06-19 05:00:00+07:00,8.16,5.63,9.99,26.76,81.71,446.35
2021-06-19 06:00:00+07:00,6.03,5,10.07,26.59,82.24,440.04
2021-06-19 07:00:00+07:00,5.32,5.15,10.15,26.82,81.55,438.76
2021-06-19 08:00:00+07:00,5.06,4.86,10.19,27.42,82.06,435.84
2021-06-19 09:00:00+07:00,5.53,4.94,10.03,27.58,82.59,435.58
2021-06-19 10:00:00+07:00,4.76,5.01,9.76,28.75,81.53,432.46
2021-06-19 11:00:00+07:00,3.63,5.03,9.95,29.39,81.9,425.6
2021-06-19 12:00:00+07:00,2.97,4.97,9.92,30.08,81.18,423.62
2021-06-19 13:00:00+07:00,1.42,4.91,10.38,30.96,81.54,418.67
2021-06-19 14:00:00+07:00,1.51,5,10.18,32.51,80.29,422.7
2021-06-19 15:00:00+07:00,1.67,4.92,9.82,31.41,80.74,419.64
2021-06-19 16:00:00+07:00,1.82,5.1,9.84,30.88,80.38,421.81
2021-06-19 17:00:00+07:00,3.33,4.87,10.09,30.68,80.61,426.19
2021-06-19 18:00:00+07:00,7.3,6.03,11,30.24,81.52,441
2021-06-19 19:00:00+07:00,8.74,6.05,10.6,29.81,81.36,447.31
2021-06-19 20:00:00+07:00,10.31,7.64,11.97,29.62,81.71,449.96
2021-06-19 21:00:00+07:00,8,5.83,10.55,28.71,82.07,451.1
2021-06-19 22:00:00+07:00,6.63,5.12,10.12,28.5,82.07,439.93
2021-06-19 23:00:00+07:00,10.97,8.48,13.3,28.58,81.89,458.15
2021-06-20 00:00:00+07:00,9.68,7.12,11.58,28.35,81.36,448.5
2021-06-20 01:00:00+07:00,11.48,9.1,15.58,27.71,81.71,460.33
2021-06-20 02:00:00+07:00,3.87,5,10.03,27.86,81.36,429.26
2021-06-20 03:00:00+07:00,2.59,4.91,9.84,28,81,430.88
2021-06-20 04:00:00+07:00,2.71,5.12,9.84,27.93,81.18,425.72
2021-06-20 05:00:00+07:00,3.18,5.13,10.04,27.72,81.71,428.27
2021-06-20 06:00:00+07:00,4.88,5.02,10.17,27.65,81.88,435.27
2021-06-20 07:00:00+07:00,8.16,5.86,10.63,27.86,81.36,445.17
2021-06-20 08:00:00+07:00,6.18,5.45,9.87,27.73,82.08,437.52
2021-06-20 09:00:00+07:00,4.55,4.92,10.03,28.75,81.54,429.96
2021-06-20 10:00:00+07:00,6.06,4.88,10,28.89,81.89,442.81
2021-06-20 11:00:00+07:00,3.47,5.06,9.82,29.81,81.35,427.88
2021-06-20 12:00:00+07:00,3,5.03,9.98,29.98,81.49,424.53
2021-06-20 13:00:00+07:00,1.5,5.14,10,31.12,80.06,419.79
2021-06-20 14:00:00+07:00,1.94,4.94,9.94,32.25,79.23,417.99
2021-06-20 15:00:00+07:00,3.19,4.91,10.15,31.73,79.51,422.77
2021-06-20 16:00:00+07:00,3.31,5.04,10.01,31.65,79.2,425
2021-06-20 17:00:00+07:00,3.65,5.15,10.43,30.68,79.75,433.54
2021-06-20 18:00:00+07:00,5.71,4.97,10.04,30.42,81.22,437.25
2021-06-20 19:00:00+07:00,14.68,10.86,17.73,29.25,82.41,465.19
2021-06-20 20:00:00+07:00,14.04,11.49,19.04,29.71,81.54,474.1
2021-06-20 21:00:00+07:00,12.68,10.26,16.48,29.33,82.08,462.41
2021-06-20 22:00:00+07:00,14,11.47,18.94,28.75,81.54,479.73
2021-06-20 23:00:00+07:00,20.18,17.65,29.47,28.67,81.71,503.52
2021-06-21 00:00:00+07:00,18.18,15.41,25.41,28.67,81.71,491.21
2021-06-21 01:00:00+07:00,15.22,12.35,19.68,28.51,81.54,471.75
2021-06-21 02:00:00+07:00,8.99,6.49,11.32,27.73,81.71,449.52
2021-06-21 03:00:00+07:00,6.48,5.01,9.91,27.5,82.25,438.27
2021-06-21 04:00:00+07:00,5.27,4.85,10.03,27.79,81.54,433.99
2021-06-21 05:00:00+07:00,4.46,5.63,10.72,27.79,81.54,431.95
2021-06-21 06:00:00+07:00,4.29,4.94,10.01,27.79,81.54,438.4
2021-06-21 07:00:00+07:00,6.63,5.14,10.16,28,81,441.8
2021-06-21 08:00:00+07:00,9.41,7.01,11.49,27.94,81.71,453.04
2021-06-21 09:00:00+07:00,12.55,10.09,16.18,28.59,81.88,450.25
2021-06-21 10:00:00+07:00,11.84,9.16,16.06,28.58,81.89,450.94
2021-06-21 11:00:00+07:00,8,5.68,10.34,29.61,81.53,440.22
2021-06-21 12:00:00+07:00,6.68,5.1,9.66,29.49,82.08,429.75
2021-06-21 13:00:00+07:00,9.06,6.59,11.88,30.12,82.13,444.09
2021-06-21 14:00:00+07:00,12.73,9.55,14.91,31.15,81.16,446.2
2021-06-21 15:00:00+07:00,10.2,7.67,12.15,30.68,80.69,447.01
2021-06-21 16:00:00+07:00,9.4,7.08,11.3,30.57,80.77,445.81
2021-06-21 17:00:00+07:00,17.93,16.09,27.28,30.44,81.36,469.7
2021-06-21 18:00:00+07:00,13.68,11.02,18.36,29.43,82.07,465.76
2021-06-21 19:00:00+07:00,25.29,23.35,39.18,29.57,81.36,543.02
2021-06-21 20:00:00+07:00,30.47,28.65,48.06,28.59,81.88,561.14
2021-06-21 21:00:00+07:00,28.83,26.97,44.68,28.67,81.71,541.36
2021-06-21 22:00:00+07:00,32.45,30.67,52.37,28.75,81.54,570.79
2021-06-21 23:00:00+07:00,33.37,33.12,56.36,27.86,81.54,583.63
2021-06-22 00:00:00+07:00,33.24,32.17,55.3,27.79,81.54,569.61
2021-06-22 01:00:00+07:00,32.82,31.24,54.24,27.79,81.54,584.02
2021-06-22 02:00:00+07:00,22.29,20.35,35.18,27.47,81.53,519.71
2021-06-22 03:00:00+07:00,17.18,14.71,24.94,26.94,81.18,491.39
2021-06-22 04:00:00+07:00,29.71,28.65,48.94,26.52,82.43,554.36
2021-06-22 05:00:00+07:00,33.08,29.92,50.85,26.76,81.72,566.35
2021-06-22 06:00:00+07:00,28.57,27.13,45.7,25.75,82.43,551.48
2021-06-22 07:00:00+07:00,33.7,33.09,57.54,25.68,82.25,587.98
2021-06-22 08:00:00+07:00,38.39,38.11,66.3,26.58,82.07,615.08
2021-06-22 09:00:00+07:00,36.46,35.31,59,26.87,81.38,472.13
2021-06-22 10:00:00+07:00,37.05,36.95,62.91,27.32,81.68,518.47
2021-06-22 11:00:00+07:00,33.79,33.94,57,27.76,81.59,530.99
2021-06-22 12:00:00+07:00,33.71,32.43,54.86,28.32,81.37,498.05
2021-06-22 13:00:00+07:00,31.3,29.3,49.1,28.47,82.14,501.67
2021-06-22 14:00:00+07:00,33.53,31.6,54.33,29.33,82.08,563.07
2021-06-22 15:00:00+07:00,33.38,32.15,54.23,29.7,81.56,516.06
2021-06-22 16:00:00+07:00,33.64,31.76,54.64,29.44,82.04,499.15
2021-06-22 17:00:00+07:00,30.85,30.23,50.15,28.92,82.27,470.63
2021-06-22 18:00:00+07:00,43.09,42.67,73.24,28.7,81.65,562.83
2021-06-22 19:00:00+07:00,61.63,63.06,107.31,28.58,81.89,763.24
2021-06-22 20:00:00+07:00,42.66,42.85,74.1,27.67,81.54,668.92
2021-06-22 21:00:00+07:00,5.09,7.42,13.76,23.6,81.91,446.82
2021-06-22 22:00:00+07:00,2.73,4.97,9.91,23,81,429.37
2021-06-22 23:00:00+07:00,7,6.14,10.42,23.73,81.36,451.01
2021-06-23 00:00:00+07:00,3.12,4.9,9.54,23.93,81.54,436.61
2021-06-23 01:00:00+07:00,5,5.05,9.88,23.88,82.05,441.23
2021-06-23 02:00:00+07:00,5.25,5,10.14,23.83,82.48,440.14
2021-06-23 03:00:00+07:00,5.48,5.32,10,23.86,82.07,438.21
2021-06-23 04:00:00+07:00,5.86,4.93,10,23.93,81.56,447.83
2021-06-23 05:00:00+07:00,5.08,5.1,10.23,23.82,82.34,432.81
2021-06-23 06:00:00+07:00,9.94,8.99,15.88,23.86,82.07,470.08
2021-06-23 07:00:00+07:00,17.2,16.53,28,23.79,82.61,500.96
2021-06-23 08:00:00+07:00,19.31,18.13,30.06,23.84,82.24,506.22
2021-06-23 09:00:00+07:00,23.69,23.11,39.62,24.63,82.43,513.86
2021-06-23 10:00:00+07:00,25.06,25.41,44.53,25.27,81.64,514.37
2021-06-23 11:00:00+07:00,18.2,15.78,26.5,26.32,81.21,477.73
2021-06-23 12:00:00+07:00,13.47,10.56,17.35,26.74,81.78,464.69
2021-06-23 13:00:00+07:00,12.28,9.05,13.98,27.57,82,455.53
2021-06-23 14:00:00+07:00,9,6.83,10.63,27.69,81.78,450.95
2021-06-23 15:00:00+07:00,10.56,7.8,11.96,27.79,81.53,435.37
2021-06-23 16:00:00+07:00,10.52,8.24,12.43,27.58,82.02,437.69
2021-06-23 17:00:00+07:00,13.93,11.1,18.1,27.31,81.97,458.94
2021-06-23 18:00:00+07:00,16.4,13.62,22.09,26.81,81.58,483.42
2021-06-23 19:00:00+07:00,20.18,17.56,29.06,26.69,81.93,510.47
2021-06-23 20:00:00+07:00,22.7,20.52,34.11,26.88,81.37,514.51
2021-06-23 21:00:00+07:00,28.57,26.92,45.03,26.19,81.37,565.1
2021-06-23 22:00:00+07:00,25,22.8,38.49,25.86,81.54,518.64
2021-06-23 23:00:00+07:00,14.61,11.58,19.39,25.95,81.18,470.82
2021-06-24 00:00:00+07:00,14.9,12.04,20.28,25.81,81.71,478.88
2021-06-24 01:00:00+07:00,12.21,9.28,14.51,25.81,81.71,463.73
2021-06-24 02:00:00+07:00,11,8.75,13.5,25.86,81.54,465.82
2021-06-24 03:00:00+07:00,9.59,7.18,11.57,25.86,81.53,455.75
2021-06-24 04:00:00+07:00,11.35,8.59,14.65,25.86,81.53,463.65
2021-06-24 05:00:00+07:00,8.82,6.69,11.82,25.81,81.71,453.11
2021-06-24 06:00:00+07:00,12.21,10.36,17.31,25.81,81.71,470.87
2021-06-24 07:00:00+07:00,16.57,13.83,23.05,25.95,81.18,484.69
2021-06-24 08:00:00+07:00,24.33,23.09,39.67,25.9,81.36,536.2
2021-06-24 09:00:00+07:00,29.93,29.86,50.93,26.7,81.71,552.23
2021-06-24 10:00:00+07:00,26.75,25.71,43.06,26.83,81.36,538.37
2021-06-24 11:00:00+07:00,10.71,9.15,16.37,25.19,82.06,463.05
2021-06-24 12:00:00+07:00,7.5,6.23,11.41,24.69,82.41,445.82
2021-06-24 13:00:00+07:00,11.87,9.95,16.4,23.81,82.61,459.52
2021-06-24 14:00:00+07:00,13.95,11.87,19.67,23.86,82.07,468.23
2021-06-24 15:00:00+07:00,13.1,11.76,19.86,23.97,81.22,487.91
2021-06-24 16:00:00+07:00,17.77,17.88,31.51,23.97,81.21,499.77
2021-06-24 17:00:00+07:00,16.75,14.5,24.29,23.85,82.12,464.97
2021-06-24 18:00:00+07:00,24.04,21.65,36.29,23.9,82.08,516.46
2021-06-24 19:00:00+07:00,28.27,27.13,46.73,24.06,82.76,544.38
2021-06-24 20:00:00+07:00,33.81,34.19,59.28,24.78,82.13,598.36
2021-06-24 21:00:00+07:00,35.35,35.87,61.97,24.78,82.08,594.12
2021-06-24 22:00:00+07:00,40.32,41.14,71.43,24.75,82.27,637
2021-06-24 23:00:00+07:00,52.73,56.51,99.17,24.68,82.61,724.88
2021-06-25 00:00:00+07:00,46.44,50.91,90.29,24.25,82.59,709.51
2021-06-25 01:00:00+07:00,37.3,39.51,69.03,23.88,82.07,624.62
2021-06-25 02:00:00+07:00,58,65.31,119.24,23.88,81.89,819.45
2021-06-25 03:00:00+07:00,48.21,53.88,95.27,23.93,81.54,728.15
2021-06-25 04:00:00+07:00,38.15,40.45,70.07,23.88,81.9,640.42
2021-06-25 05:00:00+07:00,41.29,44.41,78.12,23.74,82.94,661.58
2021-06-25 06:00:00+07:00,40.7,43.4,77.19,23.9,81.71,641.62
2021-06-25 07:00:00+07:00,35.65,36.37,62.56,23.9,81.71,598.54
2021-06-25 08:00:00+07:00,35.89,36.23,61.53,24.24,82.08,581.59
2021-06-25 09:00:00+07:00,24.65,20.93,35.54,24.85,81.74,497.8
2021-06-25 10:00:00+07:00,18.38,17.08,28.08,24.82,81.89,485.11
2021-06-25 11:00:00+07:00,26.28,24.52,41.62,24.78,82.08,523.89
2021-06-25 12:00:00+07:00,23.96,21.93,36.79,25.72,81.35,508.44
2021-06-25 13:00:00+07:00,22.24,21.15,35.35,25.86,81.54,502.18
2021-06-25 14:00:00+07:00,19.21,17.41,28.67,26.19,81.71,469.21
2021-06-25 15:00:00+07:00,58.14,69,125.57,26.82,81.54,879.76
2021-06-25 16:00:00+07:00,37,35.19,59.94,26.71,81.88,588.44
2021-06-25 17:00:00+07:00,38.92,35.66,59.84,26.76,81.71,554.52
